stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,10.43,3.66,0,43.69,4.79,17.19,0,0.56,0,0,0,0.28,0,0.28,0.28,7.05,32.98,1.41,29.31,0,0.85,1.13,1.69,736.75,80.33,0.28,0.85,0,31,0,0.28,18.32,0.85,0.85,14.09,0,0,0
21Day,29.97,3.7,3.7,356.3,5.92,61.05,0,14.06,0,5.18,0,17.76,2.59,22.94,12.95,10.73,51.43,21.09,108.78,0.37,1.11,14.06,1.48,475.43,55.5,6.29,5.18,0,43.66,44.77,1.11,26.27,6.66,12.95,6.29,0,0,12.58
3Month,0.1,2.18,1.46,89.45,0.62,0,0.21,0.1,2.6,8.43,0,23.09,9.15,0.42,10.92,2.08,13.52,6.76,10.61,1.56,0.31,2.18,6.55,101.42,0.42,11.13,0.62,0,0.42,2.5,8.84,1.66,0,0,0.1,1.87,3.12,8.22
22Month,0.14,0.96,0.27,33.75,0.14,0,0.27,0,0.82,4.37,0.55,15.58,1.37,0.41,3.69,0.14,1.23,1.91,3.69,0.14,1.23,0.68,0.41,55.89,0.55,21.45,0.55,0.14,0.41,0.55,5.88,2.73,0.68,0,0,0.14,0,1.09
