stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,12,264,2,0,0,0,0,0,0,0,0,0,0,0
72hpf,13.53,2.54,0,10.43,9.86,10.15,0,0,0,0,0,0,0,0.85,0.28,0.85,20.29,1.69,20.86,0,0.56,5.36,0.28,1319.05,116.97,12.68,3.66,19.17,0.28,0.56,42,1.13,1.97,1.69,0,0,0
21Day,7.03,1.48,0.37,20.35,9.25,18.13,0,1.48,0,0.37,0,3.33,0,4.07,2.96,0.74,10.36,2.96,21.09,0,0,24.42,0,520.2,33.3,32.56,5.55,14.06,12.21,1.11,11.1,1.85,6.29,0.74,0.37,0,1.48
3Month,0.1,0.31,0.1,7.18,1.77,0,0,0.1,0.94,1.35,0,6.03,1.56,0.1,1.98,0.83,2.18,0.73,6.76,1.46,0.1,1.98,0.21,12.27,0.42,63.55,3.43,0.1,0.73,52.53,1.35,0,0,0.21,0.52,10.4,1.04
22Month,0.14,1.23,0,3.69,1.09,0,0.27,0,1.09,1.78,0.68,11.07,0.55,0.14,1.78,0,1.23,1.09,7.65,0.41,0.55,5.06,0,16.26,1.23,43.04,15.03,0,0.14,9.43,3.96,0.96,0,0.14,0,0,0.27
