stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,55,60,0,300,21,13,0,3,0,4,0,6,0,0,1,0,29,143,205,711,0,0,1,5,125,6924,1,0,0,117,0,0,0,2,0,0,20,0,0,0
72hpf,59.19,23.11,0,97.8,11.27,56.65,0,6.76,0,3.1,0,0.28,2.54,0,7.33,0.85,53.55,112.18,15.5,344.7,0,11.84,5.07,2.25,498.31,1620.06,1.69,4.79,0,197.01,8.17,0,0.56,68.49,2.82,0.28,12.4,0,0,0
21Day,65.49,2.59,1.11,143.55,2.22,283.78,0,105.82,0.74,2.96,0.37,0,9.25,3.33,91.02,4.44,10.36,27.38,25.16,65.49,0,0,7.03,0.74,99.16,470.99,1.11,4.44,0,34.41,24.79,0,8.51,28.86,3.7,8.14,2.59,1.11,0,25.53
3Month,1.56,2.5,2.29,60.54,0.52,0,1.87,5.93,4.58,32.25,0.1,0,34.64,25.59,9.26,15.71,5.62,10.71,26.11,26.21,6.03,0.1,3.54,3.64,4.68,6.55,2.81,1.25,0,1.35,6.76,0.1,587.18,0.62,0,0,0.62,9.88,182.13,40.77
22Month,0.14,3.42,6.15,17.35,0.41,0,1.64,3.14,1.91,54.66,6.7,0,50.42,8.61,17.49,44.41,1.91,1.91,53.02,8.61,0.14,3.69,2.19,0.55,1.64,1.5,1.37,1.09,40.99,0.27,1.23,0,36.62,1.09,1.23,0,0,0.41,0,7.93
