stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,13,6,0,39,2,0,0,1,0,0,0,0,0,0,0,3,9,5,96,0,0,0,0,33,934,0,0,0,8,0,0,0,0,0,0,3,0,0,0
72hpf,10.15,7.33,0,12.12,4.79,2.82,0,0.28,0,0.28,0,0,0,4.23,0,8.46,15.5,0.28,40.3,0,2.25,1.41,1.41,79.48,313.7,0.28,5.92,0,21.7,1.13,0,0,25.37,0,0,1.69,0,0,0
21Day,22.57,3.33,1.11,69.19,3.33,37.37,0,87.32,0.37,4.81,0,1.85,1.85,133.2,2.22,2.22,11.1,16.28,95.46,0,0,10.36,0.37,44.4,146.88,0.37,4.44,0,34.78,8.51,0,0.74,17.39,1.85,6.29,1.11,0.74,0,31.82
3Month,0.42,2.91,0.31,42.75,0.1,0,1.66,5.72,0.83,9.36,0.1,5.51,18.41,14.35,6.14,3.95,17.37,12.48,7.7,2.39,0,1.56,1.87,0.83,2.18,0.52,3.33,0,0.1,0.94,0.1,16.43,0.1,0,0,0.1,5.93,1.35,14.25
22Month,0.27,1.78,1.09,12.44,0,0,0.82,3.28,1.5,14.48,3.28,23.91,4.37,30.34,5.88,1.23,2.46,17.76,3.28,0,0.96,1.23,0.68,0.82,0.41,0.41,1.09,0.27,0.14,0,0,2.6,0.68,0.14,0,0.14,0.27,0,3.83
