stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.28,0,1.13,0.56,0.56,0,0,0,0,0,0,0,0,0,0,1.69,2.54,0.56,2.82,0,0.56,0.28,1.13,8.17,6.2,0,0,0,2.54,0.56,0,0.28,0.28,0.28,0.56,0,0,0
21Day,2.59,0,0.74,16.28,0.37,1.85,0,4.07,0,0,0.37,0,1.85,0,1.85,2.22,2.22,11.84,1.48,9.99,0,0,2.59,0.37,6.66,7.03,0.37,0.37,0,3.7,1.85,0,3.33,0.74,1.11,0.74,0,0,0.37
3Month,0.42,1.66,1.87,36.3,0,0,1.04,0.42,0.1,4.47,8.84,0,131.48,9.78,1.25,20.8,4.47,14.67,10.82,11.13,3.22,0.31,1.66,5.62,0.62,0.52,1.87,0,0,0.52,3.12,15.08,0.31,0,0,0.1,1.25,1.56,3.22
22Month,0.27,1.23,0.41,6.7,0,0,0.27,0.55,0,1.37,5.06,3.83,135.42,3.55,1.37,9.16,0.41,3.28,4.24,6.83,0.14,1.64,1.23,0.14,0.55,0,1.37,0.82,0.55,0.14,0.82,1.78,0.41,0.14,0,0,0.27,0,1.5
