stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,4,4,73,22,0,0,0,0,62,88,0,0,0,2,0,0,0,0,0,0,6,0,0,0
72hpf,3.1,3.66,0,7.89,1.97,3.95,0,0.56,0,0.28,0,0,0,0,1.13,0.28,5.36,37.49,25.37,13.25,0,0.85,0.56,1.69,168.26,26.78,0.85,1.13,0,13.81,0.56,0,0,7.05,0.85,0.28,8.46,0,0,0
21Day,5.55,2.59,4.81,24.05,0.37,2.22,0,1.85,0.74,2.96,0,0,1.11,0.74,7.03,1.85,3.33,12.58,49.95,21.83,0,0,2.59,0.74,41.44,12.95,0.74,0.74,0,11.1,5.18,0,0.74,3.7,0.37,0.37,2.59,0.37,0,2.59
3Month,0.1,5.41,6.76,73.02,0.1,0,0.31,1.46,27.46,19.14,0.52,0,94.97,20.8,1.35,27.88,9.26,17.27,118.68,19.14,4.06,0.52,6.87,10.3,3.54,0.52,5.62,6.14,0,1.25,3.64,0.1,21.12,0.62,0.1,0,0.52,12.48,7.07,10.51
22Month,0,6.56,3.14,23.64,0,0,0.96,0.27,11.89,40.17,8.88,0,119.98,16.94,2.87,25.28,1.23,3.96,85,10.8,0.27,2.73,4.1,0.41,2.46,0.27,3.42,4.78,0.14,0.68,0.27,0,4.37,3.28,0.55,0,0.14,1.78,0,3.42
