stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,15,9,0,29,5,0,0,0,0,0,0,0,3,0,0,0,0,3,11,18,97,0,0,0,0,28,3093,0,0,0,6,0,0,6,0,0,1,0,0,0
72hpf,16.07,46.22,0,12.97,21.42,21.42,0,0,0,0,0.28,0,0,0,0,0.56,0,2.25,38.61,1.13,324.41,0,1.13,0.85,0,219.84,519.73,0.28,4.79,0,666.29,0.85,0,355.97,1.13,0.85,5.36,0,0,0
21Day,22.57,56.98,2.59,54.39,16.28,46.99,0,7.03,0,0,2.59,0.37,0,8.14,1.85,11.1,6.66,4.81,27.75,8.88,1177.3,2.22,0,11.84,0,89.54,183.88,0.74,2.96,0,801.76,45.51,0.37,147.25,5.92,12.21,9.62,1.11,0,8.51
3Month,0.73,68.24,1.56,147.81,4.89,0,2.18,0.21,4.37,5.41,22.57,0.1,0,34.01,12.69,0.73,12.9,4.47,11.03,11.55,488.46,206.27,0.42,7.18,2.5,2.91,7.59,3.43,1.14,0,60.43,3.85,10.82,2.91,0.1,0,0.94,29.23,5.62,7.7
22Month,0.41,229.71,1.91,100.85,2.32,0,6.15,0.14,2.32,2.87,17.9,4.51,0,66.96,3.83,2.05,10.52,1.64,3.28,16.12,611.1,50.15,3.28,4.37,0.41,1.91,7.65,4.92,3.28,0.27,34.57,2.19,4.1,3.42,0.68,0,0.14,3.28,0,8.2
