stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,1,0,6,0,0,0,0,0,1,0,0,0,0,0,2,1,4,4,0,0,0,0,6,34,0,0,0,4,0,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.28,0.85,0,0.85,0,0,0,0,11.84,2.54,0,0,0,0.85,0,0.28,0.28,0.28,0,0,0,0,0
21Day,0,0,0,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0.74,0,0,0,0,4.07,0.37,0,1.48,0,0,0.37,2.59,0.37,0,0.74,1.11,0,0.74,0
3Month,0.21,0.94,0.31,8.11,0.1,0,0.31,0.1,1.35,2.39,0,24.34,4.06,0.42,4.78,2.08,3.12,4.26,3.33,0,0,1.25,1.66,0.62,0.21,0.94,5.51,0,0.21,2.18,250.26,0.62,0.1,0,0.1,1.56,283.76,3.12
22Month,0,0.55,0.41,1.91,0,0,0.55,0.14,0.14,0.55,0.82,58.62,0.27,0,1.5,0.41,0.27,1.37,1.64,0.27,4.1,0.27,0,0.41,0.14,0.82,10.93,0.68,0,0,34.98,0.96,1.37,0,0,0.27,0.82,0.55
