stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,1.69,1.13,1.41,0,0,0.28,0,3.95,0.28,0,0,0,0.56,0,0,0.56,0.28,0,0,0,0,0
21Day,2.59,0.37,0,18.87,0,10.36,0,2.59,0,0.74,0,0,0.74,11.1,0.37,2.59,17.76,17.02,3.33,0,0,1.11,0,8.51,1.85,0.74,0,0,0.37,2.59,0.74,1.11,0.37,1.11,0.74,0,0,23.31
3Month,0.1,1.25,0.21,9.05,0,0,0.62,0.21,2.91,1.77,0,7.07,3.54,0.42,11.55,0.73,1.87,6.35,2.18,1.04,0,2.81,0.52,0.42,0,1.25,0.1,0,0,0.21,1.87,0,0,0,0.1,1.56,5.2,14.98
22Month,0,2.05,0.68,5.74,0.14,0,0.27,0.27,2.46,4.37,3.55,34.57,2.87,0.96,10.93,0,1.78,10.52,4.65,0.27,1.23,1.91,0.14,0.14,0,1.5,0.55,0.14,0,0.14,1.64,0.27,0.14,0,0.27,0.14,0,6.7
