stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.41,0,0,0.56,0,0.85,0,0,0,0,0,0,0,0,0,3.1,0.85,1.13,0,0.28,0,0,137.82,5.64,0.28,0.28,0.85,0,0,1.13,0.28,0.28,0,0,0,0
21Day,0.74,0.37,0,2.59,0,2.22,0,0,0,0,0.37,0.37,1.11,0.74,0.37,0.74,0.37,3.7,0,0,0,0,54.76,0,0,0,1.11,2.59,0,1.11,0.74,0.74,0.37,0,0,0
3Month,0.31,1.04,0.21,2.29,0.1,0,1.87,0.42,0.21,0,1.14,0.73,0.83,0.31,0.31,1.04,1.04,2.08,0.1,0,0,0.1,0.83,0.1,0.31,0,0,0.31,0.31,0.1,0,0,0.1,0.31,0.1,0.83
22Month,0.14,0.27,0,1.78,0,0,2.05,0,0.68,0.27,9.7,0.96,1.09,0.41,0,0,0.68,1.37,0,0.27,0.55,0,1.37,0.14,0.27,0,0.14,0,1.37,0.55,0,0,0,0,0,0.68
