stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,80,51,0,291,2,1,0,1,0,0,0,0,16,1,0,2,0,18,4,9,234,0,0,0,2,100,1981,0,0,0,32,0,0,0,0,0,0,16,0,0,0
72hpf,73.28,60.32,0,220.69,56.09,31,0,1.13,0,0,0.56,0.28,0.28,0,0,8.74,0.28,50.73,238.73,7.05,294.25,0,6.2,10.71,1.13,1766.62,664.03,6.48,37.77,0,287.77,3.66,0,0.28,347.24,16.35,10.15,32.98,0,0,0
21Day,59.94,25.16,1.11,365.18,12.95,32.56,0,5.92,0,2.22,1.48,1.11,0,5.18,1.11,33.3,12.21,7.03,220.88,9.62,380.35,0.37,0.37,54.39,0.74,580.51,195.72,8.88,47.36,0,169.08,38.48,0,1.85,73.63,25.53,55.5,9.25,2.59,0,9.99
3Month,3.33,47.02,1.14,176.52,3.12,0,1.77,0.42,1.77,24.86,11.03,1.98,0,17.99,6.76,9.36,9.47,9.57,176.1,8.53,172.15,75,0.31,16.64,3.22,31,4.16,27.46,54.19,0,27.36,3.64,0.1,16.95,17.58,0.52,0,5.72,100.38,4.58,11.44
22Month,1.23,86.64,3.42,127.22,1.37,0,1.5,0.68,0.82,10.39,5.88,85.82,0,34.16,3.01,19.4,12.44,2.73,37.85,9.43,90.6,6.15,0.82,10.66,0.27,14.89,4.37,19.54,75.16,1.09,16.94,0.68,0,10.11,42.36,13.53,0,2.19,10.39,0,5.47
