stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,2.82,0,2.82,0,0,0,0,0,0,0,0,0,1.41,59.47,0,1.69,0,0.28,0,0,12.12,1.41,0.56,0,0,0.56,0,0,0,0.28,0,0,0,0,0,0
21Day,0.74,0,1.11,23.31,3.7,1.85,0,0,0,0,0,2.96,0.74,1.11,12.95,1.48,28.49,1.48,1.85,0,0.37,0.74,0.37,5.55,1.11,0.37,0,0,1.11,1.85,0,0.74,0.74,0,0.37,0,0,0,1.11
3Month,0.1,0.52,3.12,71.25,0.62,0,0.83,0.62,22.78,4.26,0,185.77,40.88,0.42,178.29,5.82,9.36,4.26,4.16,1.14,0.42,10.51,10.19,3.74,0.1,8.01,0.42,0,0.1,4.89,0.21,21.84,0.31,0,0,0.21,1.56,6.97,3.54
22Month,0.27,1.09,7.38,18.45,0.14,0,0.96,0.41,12.85,9.02,0.68,183.66,10.93,1.78,157.69,1.5,2.05,13.39,4.51,0.27,1.91,6.01,1.5,2.32,0.14,6.15,0.82,0.27,0.14,0.82,0,22.14,0.55,0.68,0,0.14,0,0,3.01
