stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3,5,0,0,0,0,6,31,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,3.66,1.13,0,1.13,0.28,0.56,0,0.56,0,0,0.56,0,0,0,0,0,2.54,4.51,0.28,3.66,0,1.13,0.28,0.28,31.29,13.53,0,0.28,0,3.38,0.56,0,2.54,0.28,0,0.28,0,0,0
21Day,3.7,1.11,0.37,11.47,1.11,3.33,0,6.29,0,0,0.74,0,1.48,0.74,5.18,3.33,2.59,4.44,1.11,8.14,0,0,0.37,0,11.1,9.25,0,0,0,2.96,0.74,0.37,1.85,1.11,1.11,0,0,0,1.48
3Month,0.52,1.35,1.04,15.39,0,0,1.04,0.62,0,3.22,6.35,0,65.01,8.11,1.04,28.92,4.16,3.33,6.03,3.33,0.73,0,3.74,2.29,1.25,0.31,1.35,0.52,0,0.31,0.83,30.06,0,0,0,0.21,1.77,3.22,6.87
22Month,0.14,1.09,0.68,6.01,0,0,0.27,0.14,0.14,1.64,14.48,2.73,100.85,3.14,1.78,19.27,0.96,0.96,14.21,2.05,0,1.64,2.05,0,0.55,0,0.68,0.96,0.41,0.14,0.14,5.19,0,0.96,0,0,0.55,0.14,2.19
