stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,16,0,35,2,5,0,0,0,1,0,5,0,0,0,0,3,2,17,95,0,0,0,1,18,292,0,0,0,13,0,0,0,0,0,0,0,0,0
72hpf,3.1,10.15,0,5.92,0.56,8.46,0,2.25,0,0.56,0,0,0,0,6.2,0,1.97,4.51,0.56,44.81,0,0.56,1.69,0,30.44,25.93,4.23,0,0,33.26,0,0,2.82,0,0,1.13,0,0,0
21Day,7.4,9.99,0,37.74,0.74,48.47,0,45.51,0,5.55,0.74,0,2.22,4.07,54.02,0.37,2.59,9.62,16.65,89.17,0.74,0,11.47,0,17.39,25.9,2.59,1.11,0,28.12,5.92,0.37,2.96,0.37,1.85,1.11,0.74,0,26.27
3Month,0.42,3.85,0.52,38.07,0.21,0,0.83,2.6,6.87,16.33,0.83,0,5.82,3.74,6.76,11.44,1.56,4.58,16.75,5.93,1.25,0,14.04,0.42,0.83,0.52,1.46,0.42,0,0.42,1.04,1.66,0.1,0,0,0,1.14,1.14,14.15
22Month,0.14,6.56,0.68,17.49,0,0,1.78,4.78,2.87,48.65,29.52,0,18.72,24.46,24.6,10.52,0.27,1.5,58.76,12.3,0.41,0.96,7.24,0,0.68,0,1.09,0.14,0.27,0,0.27,2.19,0.27,0.27,0,0,0,0,8.88
