stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,4,0,0,0,0,30,62,1,0,0,2,0,0,0,0,0,1,0,0,0
72hpf,11.27,1.13,0,13.53,5.36,6.2,0,0,0,0,0,0,0,0.28,0,1.97,0,1.69,21.98,5.07,20.29,0,0.85,1.13,0.28,730.55,68.49,4.51,10.99,0,40.87,0.28,0.28,71.03,0.56,0.56,3.1,0,0,0
21Day,7.77,2.22,0,29.23,1.48,8.88,0,1.85,0,0.37,0.74,0,0,0.74,1.11,11.1,1.85,3.33,29.6,12.21,51.06,0,0,8.88,0,255.66,22.57,5.18,8.51,0,32.56,9.62,1.48,37.74,1.85,5.55,1.11,0.37,0,3.33
3Month,0.62,1.98,1.25,30.16,2.08,0,0.73,0.1,3.74,25.07,11.03,0.1,0,67.82,19.04,0.94,16.23,1.35,7.8,16.23,62.41,10.19,0,5.62,1.77,33.6,2.08,29.02,21.43,0,1.66,3.02,34.22,4.89,0.31,0,1.04,2.08,1.77,12.79
22Month,0.55,15.3,3.28,34.71,1.5,0,1.09,1.37,0.82,20.5,35.67,23.5,0,455.73,15.99,5.74,44.14,1.23,8.47,43.73,66.96,2.73,18.31,6.01,0.14,29.24,2.05,32.8,61.77,2.19,0.82,0.82,23.64,14.07,1.23,0,1.5,0.27,0,12.3
