stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.69,0.56,0,0,0,0,0,0,0,0,0,0,0,10.15,0.85,0,0.28,0,0.28,0,0,1.41,1.13,0.28,0,0,1.13,0,0,0,0.28,0,0.56,0,0,0
21Day,2.22,0,0.74,33.67,1.48,0.74,0,0,0,1.48,0.37,0,3.7,0,1.11,0.37,7.77,0,0.37,0.74,0,0,0.74,0,1.48,0.74,1.85,0,0,2.22,1.48,0,0.37,0,0,0,0,0,0.37
3Month,0.73,1.35,2.29,229.98,0.73,0,0.21,0.1,0.1,20.28,2.29,0.1,121.08,2.7,0.42,7.8,27.04,17.37,4.16,3.95,0.94,0.21,89.56,9.88,3.85,0.21,13.21,0.42,0,2.7,2.81,0.21,4.58,0.52,0.1,0.1,1.25,1.56,1.66
22Month,0.14,2.05,12.03,116.56,0.68,0,0.55,0.14,0,27.19,2.73,12.85,298.17,1.23,0.55,7.11,7.93,6.83,2.46,2.87,0,1.91,25.01,1.37,1.37,0.14,11.07,0.27,0.96,0.82,0.55,0,2.6,0.14,0.55,0.14,0,0,0.41
