stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0,3,83,0,0,0,4,0,0,0,0,0,0,0,0
72hpf,7.61,1.41,0,28.75,2.82,1.13,0,0,0,0,0,0,0,0,0,0,5.92,17.47,0.56,108.79,0,0,1.13,0,9.02,17.47,0,0,0,64.54,0,0,5.07,0,2.25,0,0,0
21Day,6.66,1.11,0,29.23,2.59,2.22,0,0.37,0,0.37,0.37,0.37,0,0,0.37,1.48,0.37,5.18,1.11,168.71,0,0,8.14,0,5.18,4.07,0.74,0.37,0,50.32,2.96,0,1.11,1.11,0.74,0.37,0,0.37
3Month,0.1,0.83,0.1,10.4,0,0,0,0,0.52,0.52,1.25,0,6.45,0.62,0,1.56,0.1,11.55,0.21,31,5.1,0,0.83,0.1,0,0,0.42,0,0,0.42,0.42,0.62,0.1,0,0.31,3.74,0.62,0.31
22Month,0,0.55,0.14,2.46,0,0,0.14,0,0.27,0.14,1.5,0.27,12.44,0.14,0,1.37,0,1.78,0.68,11.48,0.96,0.55,0.41,0,0,0,0,0,0.14,0,0,0.27,0.41,0,0,0.68,0,0.41
