stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.85,0,1.97,0,0,0,0,0.56,0,0,0,0,0,0,0.28,0,0.28,0,0,0
21Day,0.37,0,0,0.37,0.37,1.11,0,0,0,0,0,1.48,0,0,11.1,0,1.48,0.74,1.48,0,0,0.37,0,1.85,1.11,0,0,0.74,0,0,0,0,0,0,0,0
3Month,0.21,1.14,1.98,14.46,0,0,3.02,0.1,6.45,3.95,0.21,365,4.78,0,443.11,1.46,3.22,3.43,5.2,0.83,0.94,2.18,14.04,0.42,0.1,1.66,1.25,0.21,7.59,2.39,0.21,0.1,0,0.62,1.77,4.06
22Month,0.14,0.96,2.73,3.14,0,0,0.96,0,3.69,1.37,0.82,116.43,0.82,0.14,311.01,0,0,1.23,2.32,0,3.28,0.68,0.27,0.14,0,0.27,0.55,0.14,0.27,0.68,0.27,0.14,0,0.14,0,0.55
