stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,23,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,2,2,14,30,0,0,0,1,12,307,0,0,0,2,0,0,0,0,0,0,1,0,0,0
72hpf,12.4,3.1,0,9.3,2.25,1.41,0,0.28,0,0,0,0,0.56,0,0.28,0,6.2,14.09,3.95,20.57,0,4.51,0.56,0.28,165.73,94.42,0.28,0.28,0,22.83,1.41,0,0,13.53,1.69,0.56,3.66,0,0,0
21Day,25.53,2.59,2.22,38.85,1.48,7.77,0,5.92,0,0.37,1.85,0.37,3.7,0,10.36,6.66,2.59,17.39,8.14,71.78,0,0,6.66,0.37,79.92,49.21,0.37,2.96,0,24.05,7.77,0,1.11,9.62,3.33,6.66,0.74,0.37,0,5.92
3Month,0.94,3.95,2.81,59.5,0.21,0,1.56,1.14,0.1,5.2,12.9,0.1,221.97,13.11,3.12,40.88,5.3,22.05,22.36,23.82,6.55,0.1,4.78,6.97,4.16,1.04,3.12,3.33,0,0.83,5.72,0.21,74.27,0.73,0.31,0,0.52,9.26,64.7,18.62
22Month,0.55,6.83,3.14,23.91,0.14,0,0.96,0.96,0.14,4.1,14.48,13.94,300.77,5.47,5.6,28.56,1.5,5.74,21.04,22.68,0.41,4.92,2.87,0.27,2.32,0.27,2.46,4.92,1.91,0.41,0.68,0,9.57,3.69,0.96,0,0.55,0.68,0.41,4.78
