stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.38,0.28,0,2.25,0.85,1.69,0,0,0,0,0,0,0,0,0,0.28,3.38,0.56,2.54,0,0,0,0,199.83,19.45,1.13,0.28,0,3.1,0,0,34.67,0.28,0.28,1.13,0,0,0
21Day,1.48,0.74,0.37,7.03,0.37,2.22,0,0,0,0,0,1.11,0,0.74,0.74,0.37,1.11,1.48,4.44,0,0,0.37,0,90.28,10.73,0,1.11,0,1.48,4.81,0,22.94,0.37,2.59,0.37,0,0,0.74
3Month,0.1,0.94,0,5.62,0.31,0,0.1,0,0.52,1.25,0,3.95,1.46,0.31,1.77,0.42,0.52,1.56,3.85,1.46,0,0.1,0,23.72,0,0.94,0.31,0,0,0.83,7.39,0.42,0,0,0.31,1.04,1.66,0.62
22Month,0,0.68,0.14,6.15,0,0,0,0.68,0.14,2.19,1.09,17.35,0.55,0.27,1.91,0,0.41,2.05,7.52,0.27,0.41,0.27,0.14,16.26,0.68,2.19,0,0.14,0.14,0.55,0.82,0.68,0.14,0,0.41,0.27,0,0.55
