stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,4.51,0,0,1.41,147.12,0,1.41,0,0,0,0,0,0,0,0,0.56,0,1.69,0,0,0,0,4.79,1.69,0,0,0.28,0.28,0,0.28,0,0,0,0,0,0
21Day,14.06,0.37,5.55,18.87,276.75,0,63.27,0,0.37,0,2.22,0,1.85,15.54,6.66,31.82,1.11,5.92,0,0.37,2.22,0,6.29,3.33,1.85,0.37,51.8,6.66,0,1.11,0.74,2.96,0.74,0,0,1.48
3Month,3.64,0.1,2.81,19.24,0,2.91,1.35,1.46,0.42,0,2.7,1.14,0.52,2.91,41.09,4.06,0.83,7.28,0.94,0,3.22,1.66,0.31,0.31,1.56,0.1,0,0.21,1.04,0.21,0,0,0,0.31,0.31,1.04
22Month,1.09,0.14,0.27,7.52,0,2.05,2.6,0.14,0.82,0.41,3.69,0.41,0.55,0.55,22.14,1.64,0.55,5.74,0.68,0.41,3.28,0.41,0,0.14,0.55,0,0,0.14,0,0,0,0,0,0.14,0,0.55
