stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,4,0,21,0,55,0,13,1,0,0,7,0,0,1,1,3,10,114,19,0,1,0,1,6,225,0,0,3,0,0,0,0,0,2,0,0,0
72hpf,26.78,7.89,0,48.2,7.33,1856.81,0,18.6,0,1.13,0.28,0,0.85,0,6.76,0.28,10.43,71.31,10.15,79.76,0,3.1,1.69,0.56,411.78,193.35,0.56,2.82,72.43,1.13,0.56,33.82,3.66,1.69,5.36,0,0,0
21Day,54.76,8.88,5.92,146.14,8.88,3356.15,0,337.43,2.59,7.4,0,0,38.48,12.21,53.65,23.68,13.69,92.87,43.29,162.79,0.37,0.74,26.64,1.48,237.53,92.13,4.44,8.88,74,120.25,1.11,17.39,10.36,44.77,7.4,0.74,0,34.41
3Month,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.94,0,0.1,0,0.31,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0.73,0,0,0,0,0,0.1,0
22Month,0,0,0,0,0,0,0.14,0.55,0.14,0.55,0,0,0.68,1.09,14.62,0.14,0,0,1.78,0.41,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.14,0,0
