stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,34,25,1,191,3,1,0,2,0,0,4,0,24,0,0,0,0,20,85,129,150,0,0,0,2,64,963,4,0,0,30,0,0,0,0,0,0,7,0,0,0
72hpf,39.74,27.62,0,71.31,14.66,34.67,0,2.25,0,0,4.23,0,0,0.56,0,5.07,1.41,34.39,274.52,24.8,127.68,0,9.86,5.07,2.82,898.53,389.8,1.97,9.3,0,145.15,3.38,0,1.69,53.55,9.02,3.38,14.37,0,0,0.28
21Day,48.1,10.73,4.44,202.75,7.03,64.38,0,40.33,0,2.96,12.95,0.37,0,9.62,8.51,60.31,24.05,14.8,100.64,73.26,175,0,1.11,26.27,0.37,237.9,99.53,4.44,7.03,0,93.61,25.16,0,2.96,22.94,6.29,13.32,6.66,0.74,0,27.38
3Month,2.81,32.45,10.09,339.41,3.54,0,4.37,6.76,0.83,87.79,157.79,0.62,0,373.32,331.61,19.04,182.86,28.92,97.57,189,116.71,24.65,1.25,66.36,27.15,13.42,4.58,19.87,12.79,0,9.26,16.43,1.04,283.24,3.85,0.21,0.1,1.87,34.12,128.77,176.93
22Month,1.91,47.96,14.48,119.29,1.23,0,7.79,8.34,0.41,48.1,499.73,65.73,0,647.17,124.76,27.6,175.87,8.61,24.19,209.89,97.7,5.33,12.44,38.26,1.23,11.62,1.78,17.49,17.35,3.01,5.06,1.91,0,49.6,10.8,6.42,0,0.41,4.78,0.55,72.83
