stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,66,11,0,37,3,4,0,1,0,1,0,6,0,0,1,0,6,23,50,105,0,0,0,0,59,739,0,0,0,9,0,0,0,0,0,0,6,0,0,0
72hpf,47.91,4.23,0,18.04,4.23,6.76,0,3.95,0,0.56,0,0,1.41,0,3.66,0.28,49.32,36.36,4.51,45.66,0,21.98,1.41,3.95,212.51,168.26,0.56,2.25,0,29.59,7.89,0,1.13,17.19,3.66,1.41,3.66,0,0,0
21Day,73.63,5.55,7.4,124.69,3.33,37.74,0,62.9,0.37,1.48,0,0,14.43,1.48,36.63,23.31,14.06,35.52,17.39,125.43,0.74,1.11,11.84,1.48,78.07,99.9,1.11,3.7,0,42.55,15.17,0,4.44,24.79,7.4,7.4,1.48,0.37,0.37,10.36
3Month,2.91,5.1,6.24,94.24,1.35,0,4.37,5.51,6.14,13.63,0.62,0,484.82,10.4,8.43,106.51,21.53,23.51,24.44,32.14,6.03,0.83,4.89,14.56,6.03,1.77,3.33,4.47,0,1.98,8.95,0.21,172.04,0.94,0.42,0.1,0.62,8.43,10.71,27.25
22Month,1.91,5.88,9.02,32.11,0,0,3.55,3.69,3.83,22.68,24.73,0,576.8,7.38,22.82,92.92,3.96,6.01,41.13,31.16,1.5,18.45,3.42,0.68,2.6,1.09,2.6,6.15,1.37,1.78,1.23,0,62.72,1.37,1.5,0,0.14,1.09,0,7.65
