stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,15,2,0,0,0,0,0,0,9,0,0,0,0,4,3,6,11,0,0,0,0,2,59,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.28,0,2.82,1.97,9.02,0,0.56,0,0,0,0,0,0,1.97,0,1.13,7.89,0,2.54,0,0,0.28,0.28,51.58,28.18,0,0,0,4.23,0,0,2.25,0.28,0,0,0,0
21Day,2.22,0,0.37,14.06,1.11,25.9,0,11.84,0.37,0,0,0,0,0,6.29,0.37,0.74,9.62,1.48,6.29,0,0,0.74,0,15.54,11.84,0,2.96,0,3.33,2.59,4.44,1.11,0,0.37,0,0,8.51
3Month,0.21,1.35,0.52,29.44,0.94,0,1.35,2.08,3.64,1.14,0,0,7.59,3.22,2.5,5.2,3.95,3.02,2.5,4.37,0.73,0.1,4.99,2.81,0.52,0.31,0.52,1.25,0,0.1,0.83,27.67,0.21,0,0,0.31,1.04,57.21
22Month,0.14,1.23,1.78,26.65,0.41,0,0.41,1.23,1.37,1.09,1.09,0,63.95,1.23,1.5,6.15,1.5,0.68,2.6,1.91,0,1.78,1.23,0,0.41,0.14,1.09,1.23,0.27,0.14,0.14,22.68,0.27,0,0,0.27,0,8.34
