stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,5,2,2,4,0,0,0,16,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,1.13,0,3.66,1.41,1.97,0,0.28,0,0,0,0,0,0,0,0,20.29,5.07,0,4.79,0,2.25,0,29.59,21.42,20.29,1.97,0.28,0,4.51,0.56,0,0,3.66,0,0,0.28,0,0,0
21Day,3.7,1.11,2.59,25.16,0.37,7.77,0,4.81,0.74,0,0,0,4.81,0.37,1.85,4.44,1.48,3.33,2.59,11.1,0,0,4.07,28.12,12.95,10.36,4.81,1.11,0,5.92,4.44,0,0,5.92,0.74,2.59,1.11,0.37,0,1.48
3Month,0.42,1.04,1.66,114.11,0,0,0.21,0.21,18.31,2.18,0,0,15.19,6.35,0.21,12.79,3.02,3.54,2.6,4.26,1.14,0.1,0.94,309.03,1.35,0,23.4,0.42,0,0.31,3.64,0.1,30.27,0.21,0,0,0.1,1.25,21.95,4.06
22Month,0.14,0.68,0,203.61,0,0,0.82,0,30.2,3.28,1.23,0,22.14,2.05,0.55,3.96,0.27,0.68,1.09,2.87,0,0.55,0.68,33.48,0.27,0,23.64,0.27,2.32,0.14,0.96,0,10.52,0.41,0.68,0,0,0.14,0,0.68
