stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,0.28,5.36,0,0,0,0.28,0,0,0,0,0,0,1.41,0,1.41,0,0.28,0,0,97.52,2.25,0.28,2.25,0,1.69,0,0,1.97,0,0,0.28,0,0,0
21Day,1.48,0,0,2.59,8.88,0,0.37,0,0,0,0.74,0,0.37,0.37,0.37,4.07,0,2.96,0,0,0,0,67.34,0,1.11,2.22,0,1.85,3.7,0,1.85,0.37,1.11,0.37,0,0,0
3Month,0.1,0.1,0,2.39,0,0.42,0.1,0.1,0.73,0,7.91,1.04,0.21,1.25,0.42,1.35,0.94,3.43,0.31,0,0.31,0.21,0.31,0,0.42,0.31,0,0,0.42,11.55,0.31,0.1,0,0.1,0.62,4.68,1.14
22Month,0,0.68,0.41,2.32,0,0,0,0.27,2.32,0.27,27.47,1.09,0.41,3.01,0.14,0.14,1.78,5.19,0,0.55,0.55,0,1.23,0,2.19,0.96,0.55,0,0,1.91,1.5,0.41,0,0,0,0,1.09
