stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,1,0,0,0,0,0,0,0,0,0,0,0
72hpf,9.58,1.69,0,4.79,1.13,8.17,0,0.28,0,0,0.28,0,0.28,0,0,0,1.41,15.78,2.82,7.05,0,0.56,0.56,0.28,1385.57,21.98,1.69,2.25,13.53,0,0,6.2,1.69,1.13,1.13,0,0,0
21Day,4.07,0.37,0.37,11.1,0.74,14.8,0,0.37,0,0,0.37,0,5.55,0,1.48,4.07,1.11,4.44,2.22,8.51,0.37,0,1.48,0,422.89,9.62,0.74,2.96,4.44,11.47,0,4.07,2.22,3.7,0.74,0,0,0.74
3Month,0,0,0.1,1.77,0,0,0.1,0,0,0.21,0.21,0,3.64,0.31,0.1,0.73,0.62,3.43,0.1,0.52,0.62,0,0.1,0.21,14.67,0.1,1.14,0.52,0.1,0.21,1.46,0.21,0,0,0,0.1,0.52,0.42
22Month,0.14,0.14,0,1.78,0.14,0,0.14,0,0.14,0.14,0.68,0.27,25.55,0.14,0,0.41,0.14,0.55,0.55,1.91,0.14,0.55,0.14,0,10.25,0.27,2.19,0.82,0.82,0.14,2.19,0.68,0.41,0,0,0,0,0.68
