stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.97,0,0.28,0,0.28,0,0,0,0,0,0,0,0,0,0,5.36,0.56,5.07,1.13,0,1.41,0,0,0.85,1.13,0,0,0,0,0,0,0,0.28,0,0,0,0
21Day,0.74,1.11,0.74,6.29,0,3.33,0,0.37,0,0,0,0,1.48,0,0,11.84,1.11,0.74,3.33,2.59,0,0,0.37,0,1.48,1.48,0,0.37,0,0.37,1.11,0.37,0.74,0,0,0,0,0
3Month,0.31,9.99,5.51,25.9,0,0,1.04,0.1,0.1,16.54,4.26,0,184.01,4.37,0.42,157.17,2.81,5.62,10.92,5.62,0.31,0.21,5.2,1.04,0.21,0,6.24,0.73,0,0.21,3.95,28.5,0.73,0,0.31,2.39,4.68,3.43
22Month,0.27,14.35,3.28,18.31,0.41,0,0.68,0.68,0,6.15,5.33,1.91,254.44,2.73,0.68,107.82,0.27,1.78,14.21,9.57,0.14,3.28,3.14,0.55,0.68,0,6.7,1.5,0.27,0,0.27,3.14,0.55,0.27,0,1.37,0,2.87
