stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32,35,0,89,7,2,0,0,0,0,0,0,5,1,0,0,0,7,21,29,189,0,1,0,1,61,1487,2,0,0,26,0,0,0,0,0,2,0,0,0
72hpf,30.72,14.09,0,48.76,14.09,26.49,0,1.41,0,0,0.28,0,0,0.56,0,3.1,0,17.47,77.51,6.2,118.66,0,5.36,4.23,1.97,918.54,365.28,3.38,6.76,0,102.03,2.25,0.56,57.22,6.2,3.66,9.3,0,0,0
21Day,51.8,8.88,2.59,148.36,8.51,83.99,0,27.38,0,1.48,9.25,0,0,7.77,1.11,46.25,8.88,9.62,45.14,33.3,265.65,0.37,0,23.68,0.37,419.57,177.96,4.44,9.62,0,87.69,29.23,2.96,32.93,8.88,20.35,11.47,0,0,14.8
3Month,0.21,1.87,0.31,17.58,0.42,0,0.83,0.42,0.1,1.25,4.37,0.1,0,11.75,2.81,0.94,5.1,1.46,6.55,5.2,6.35,1.98,0.21,0.52,1.87,1.56,0.31,1.35,1.25,0,0.73,1.04,11.65,0.52,0,0.1,0.31,3.43,1.14,3.12
22Month,0.27,6.15,0.68,12.85,0.14,0,0.27,0.82,0.14,1.5,4.78,3.14,0,49.33,3.14,3.01,12.98,0.55,3.69,7.24,15.44,0.41,1.78,1.37,0.14,2.87,0.41,3.14,3.28,0.14,0.41,0.14,7.11,2.19,0.41,0,0.14,1.37,0,1.78
