stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,11,2,1,19,0,0,0,5,6,263,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.97,7.61,1.41,0,0.28,0,0,0.28,0,0,0,0,0,1.69,1.97,0.28,1.69,0,0,0,0.28,73,21.98,1.69,1.13,1.97,0.28,0.28,21.98,2.25,0.28,0.85,0,0,0
21Day,0,0,2.59,0.74,2.96,0,0,0.37,0,1.11,0,0,0,0,0.37,0.37,0,1.48,0,1.85,0,0,0.37,0.37,21.09,5.55,1.11,0,2.96,0.37,3.7,5.55,0.74,0.37,0.37,0,0.37,0.74
3Month,0.1,1.77,1.56,30.89,1.14,0,0.52,0.21,0.31,12.79,4.58,0.1,23.92,7.59,0.52,10.4,13,3.85,5.72,6.14,7.28,0.21,1.98,2.81,8.84,0.83,5.51,2.29,0.31,3.43,105.16,1.25,0,0,1.35,2.7,585.41,3.95
22Month,0,0,0,7.52,0,0,0,0,0,1.91,0.96,0.27,4.24,0.27,0.14,1.23,0.41,0.27,3.01,1.91,0.41,0.27,0.41,0,2.05,0.27,3.01,0,0,0,32.25,2.19,0,0,0,0,1.5,0.14
