stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,2,0,10,49,0,0,0,0,1,0,3,0,0,0,0,1,3,2,176,0,0,0,0,1019,179,1,0,0,4,0,0,0,0,0,7,0,0,0
72hpf,9.3,1.97,0,6.76,131.62,7.61,0,0.56,0,0,0,0,0,0,0.28,0.28,2.82,17.76,1.97,53.83,0,1.41,0.56,0,362.17,91.6,0.28,113.58,0,351.75,0.28,0,29.03,1.69,1.41,12.68,0,0,0
21Day,6.29,1.48,0,9.99,44.03,6.66,0,1.48,0.37,0.37,0,0,1.11,0,1.85,0.74,1.11,7.03,1.11,23.31,0,0.37,1.85,0,149.84,17.02,0,93.24,0,61.79,5.55,0.37,9.62,2.96,2.59,10.73,0,0,1.48
3Month,0,0.21,0.1,2.6,5.41,0,0.1,0.1,0.52,0.62,0.1,0,4.16,1.77,0,1.56,0.52,0.83,1.04,4.06,0.31,0,0.1,0.31,9.78,0.31,0.1,53.98,0,12.17,0.52,4.68,6.14,0.1,0,0.31,1.04,0.73,1.14
22Month,0,0.68,0.14,1.09,3.55,0,0.27,0,0.27,1.09,0.14,0,9.98,1.09,0.14,0.55,0.14,0.27,0.55,2.19,0.68,0.27,0.14,0,14.89,0.14,0.14,76.11,0.14,10.52,0,7.52,12.44,0.55,0,0.96,0.41,0,0.41
