stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,30,7,0,40,0,4,0,3,0,0,0,0,2,0,0,0,0,2,28,66,72,0,0,0,0,22,471,0,0,0,9,0,0,0,0,0,0,3,0,0,0
72hpf,15.22,7.05,0,15.22,1.97,31.29,0,5.36,0,0,0.85,0,0,0,0,4.51,0,13.81,22.83,7.05,42.56,0,7.33,2.82,1.97,182.36,98.93,0.28,1.41,0,31,4.23,0,0.28,8.46,1.13,0.28,3.1,0,0,0
21Day,39.59,4.07,2.22,106.19,2.59,69.93,0,75.85,0,0.37,6.66,0,0,15.54,3.33,46.99,18.5,3.7,38.11,29.23,156.87,0.37,0,27.01,0.37,76.59,68.82,0.74,3.33,0,70.3,21.83,0,0.74,26.64,3.33,5.55,2.59,0,0,15.91
3Month,1.56,7.28,6.66,92.16,0.31,0,2.81,3.74,1.04,9.99,17.58,0.1,0,296.34,44,6.35,68.55,9.15,33.49,31.21,72.08,24.55,0.52,9.67,11.44,3.02,0.73,2.7,3.12,0,2.6,10.92,0.42,62.41,1.56,0.1,0,0.94,12.9,8.43,18.52
22Month,1.78,9.16,4.92,30.2,0.82,0,3.01,4.92,0.14,5.19,36.08,20.5,0,660.15,29.24,17.49,71.74,2.05,6.01,37.72,57.67,1.37,12.71,4.1,0.41,1.5,1.09,3.83,3.55,3.55,1.5,1.78,0,9.84,2.46,1.64,0,0.41,1.64,0,7.38
