stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,18,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.56,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0.56,1.97,0,4.23,0,0,0.56,0,31.85,4.79,0,0,1.13,0,0,1.41,0.28,0.56,0.56,0,0,0
21Day,3.7,1.48,0,24.79,1.11,5.92,0,0.74,0,0,0,0,1.11,0,1.48,0.37,0,5.55,1.85,19.98,0,0,3.7,0.37,42.18,5.92,1.48,1.11,6.66,2.96,0,1.85,1.85,7.4,1.11,0,0,1.48
3Month,0.1,2.7,0.21,12.48,0.31,0,0.21,0.1,0.1,2.81,0.83,0.1,13.42,1.25,0.1,3.95,1.46,6.14,0.83,5.82,1.35,0,0.83,2.08,1.04,0.1,0.83,0.52,0.1,0.83,1.66,0.31,0,0,0.21,2.81,1.14,1.35
22Month,0,3.42,0.41,6.83,0,0,0.14,0,0,1.37,0.82,0.55,22.68,0.55,0.55,3.42,0.27,2.32,1.37,5.06,0.14,0.96,0.68,0.14,0.82,0.41,0.27,0.68,0,0,1.37,0.68,0.41,0,0.27,0.82,0,0.96
