stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,19,0,24,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,3,61,0,0,0,0,9,409,0,0,0,14,0,0,0,0,0,2,0,0,0
72hpf,57.5,25.65,0,67.93,29.31,29.59,0,0.85,0,0,0.56,0,0,0.28,0,0.56,0,11.56,50.45,5.64,364.99,0.28,2.25,10.15,1.13,2951.23,935.45,4.51,4.79,0,230.55,1.69,0.56,236.75,2.82,1.69,16.07,0,0,0
21Day,21.09,3.7,0.37,21.83,6.29,14.43,0,4.44,0,0.37,1.48,0.37,0,2.96,0.74,5.55,2.22,1.11,14.43,3.7,165.75,0,0,12.95,0,526.86,188.32,1.48,1.48,0,48.84,21.46,0.37,35.15,3.7,5.55,2.96,0,0,1.85
3Month,0,1.56,0,9.15,0,0,0.1,1.14,0,0.1,0.21,0,0,6.45,0.21,0,1.66,0.52,1.04,0.52,1.35,0.31,0,0.42,0.73,3.22,1.14,1.35,0.31,0,0,0.42,7.28,0.31,0,0,0.31,0.42,0.42,0.73
22Month,0.68,0.41,0,1.5,0.27,0,0,0.55,0.14,0.14,1.5,2.32,0,21.32,0.55,0.96,1.5,0.96,0.14,1.23,1.09,0,0.82,0.14,0,1.5,0.96,1.5,0.27,0.68,0.27,0,7.11,1.09,0.14,0,0.27,0,0,0.27
