stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,173,1,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.25,0,0,44.25,2.25,0,0,0,0,0,0,0,0,0,0,0.56,370.63,1.41,2.54,0,0,0.28,0,15.78,7.61,0,0,0,4.23,0.28,0,0.85,0,0,0,0,0,0
21Day,3.7,0.74,0.74,141.7,1.85,0,0.74,0,0.37,0,0,1.11,0,1.48,0.37,0.37,240.12,0.74,5.55,0,0,1.48,0,10.73,3.33,0,0,0,2.22,4.44,0.37,0.74,0.37,1.48,0.74,0,0,1.11
3Month,0.31,1.04,0.31,13.52,0,0.1,0.21,0.1,0.73,2.08,0,6.24,1.56,0.42,4.89,0.42,228.63,2.18,1.77,0.31,0.21,1.04,0.42,0.31,0,0.52,0.21,0,0,0.83,4.68,0.1,0,0,0,1.04,0.42,1.14
22Month,0.14,0.27,0,2.6,0,0.14,0,0,0.27,0.96,0.14,10.11,0.96,0,2.46,0,23.64,0.96,1.64,0.27,0.55,1.09,0,0.14,0,0.68,0.27,0.14,0.27,0,6.83,0.27,0,0,0,0,0,0.14
