stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,3,4,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,3.66,0,0.56,0,0.28,0,0,0,1.97,0,0,0.85,19.45,0.85,0,1.13,0,39.18,0,4.23,7.33,4.79,0.85,0,0,1.69,10.43,0,0,0.28,0,0,0.28,0,0,0
21Day,0.74,0,1.11,6.29,0,0.37,0,0,1.48,0,0,3.7,0.37,0.37,3.7,1.11,1.11,1.11,0.74,0,0,0.37,0.37,2.22,0.37,1.85,0,0,0.37,4.81,0,0.37,0.37,0,0.37,0,0,0,0
3Month,0.21,0.94,13.42,38.8,0.1,0,1.87,0.52,29.75,2.7,0,420.75,4.58,1.04,237.37,16.75,4.78,5.1,4.89,2.18,0.73,3.02,10.09,0.83,0.31,8.95,0.83,0,0.1,8.32,0.1,16.12,0.21,0,0,0.1,1.35,1.98,4.89
22Month,0.14,3.14,10.25,28.42,0,0,1.09,0.41,16.4,5.19,2.46,901.75,2.05,0.55,255.4,2.46,0.68,3.69,6.15,0.14,31.02,2.05,0.41,0.41,0.27,6.42,1.78,1.23,0,1.91,0,7.24,0.68,0.68,0,0.14,0.41,0,1.64
