stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,0,0,59,0,0,0,2,0,0,4,0,1,0,0,0,7,29,676,7,0,1,0,0,6,57,0,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,3.1,1.13,0,59.75,1.97,5.36,0,0.28,0,0.28,36.36,0,0,0,2.82,0,5.64,64.83,275.08,6.2,0,0.56,0.85,0.56,31,15.22,0.56,0.28,0,11.56,0.28,0,0,1.97,0,0,1.13,0,0,0.56
21Day,15.17,4.44,2.22,298.21,1.11,31.45,0,5.55,0,0.74,153.17,0,8.88,25.9,79.18,5.18,11.1,413.65,573.48,38.85,0,0,4.81,0.37,49.21,22.57,0.37,1.11,0,19.98,25.9,0,2.96,2.96,3.7,9.25,1.48,0,0.37,84.36
3Month,3.85,22.16,6.66,235.39,0.94,0,8.63,3.33,0.52,71.88,1678.11,0,120.24,152.9,18.83,53.57,12.27,61.79,1125.88,39.53,9.36,1.14,11.23,11.13,9.47,1.35,6.97,3.22,0,1.98,25.69,0.73,103.29,2.08,0.21,0,0.62,11.86,28.08,71.67
22Month,3.01,32.66,8.06,82.26,0.14,0,21.04,3.55,0,17.49,2358.3,5.06,173,90.05,36.76,35.94,1.91,14.62,1071.6,46.87,2.19,13.25,7.52,0.55,6.29,0.68,6.56,8.88,3.83,2.46,4.65,0,21.86,6.42,5.19,0,0.27,2.05,0.14,34.85
