stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,15,0,29,1,1,0,0,0,0,0,0,0,0,0,5,11,13,75,0,0,0,0,25,481,0,0,0,14,0,0,0,0,0,1,0,0,0
72hpf,18.88,9.86,0,19.17,3.1,9.3,0,1.97,0,0.28,0,0,0,1.41,0,8.46,34.39,2.82,84.55,0,3.1,1.13,1.41,405.02,212.51,1.69,5.64,0,70.46,1.41,0.56,27.34,2.54,0.28,5.36,0,0,0
21Day,32.19,4.81,1.48,59.2,2.59,34.78,0,12.95,0,1.11,0,1.85,0.74,12.95,3.33,4.07,17.76,6.66,127.28,0,0,8.51,0,156.13,80.29,1.85,10.36,0,38.11,8.14,2.96,19.98,1.11,2.96,3.7,0,0,6.29
3Month,0.21,3.02,0.62,18.52,0.31,0,0.42,1.14,2.91,2.7,0,17.47,3.43,0.73,6.03,2.08,5.51,3.74,14.67,1.46,0,1.77,1.87,2.5,0.52,1.56,3.74,0,0.73,0.62,44.31,0.42,0,0,0.52,5.3,4.06,3.33
22Month,0.14,4.1,0.41,10.11,0,0,0.41,0.82,0.55,3.55,2.05,31.16,1.23,1.5,5.47,0.68,0.96,6.01,13.25,0.41,0.14,1.78,0.14,1.64,0.27,1.5,7.93,0.41,0.41,0.14,15.58,1.37,0.68,0,0.41,0.41,0,2.46
