stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,1,2,4,7,0,0,0,0,5,76,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,1.41,1.13,0,2.82,0.28,1.97,0,0.56,0,0,0,0,0,0,0,1.97,4.79,0.56,6.48,0,0.56,0,0.56,16.35,21.7,0,0,4.23,0,0.28,2.54,0.28,0,0.28,0,0,0
21Day,3.7,1.11,0.37,11.1,0,4.81,0,3.33,0.37,0.74,0,0,0,1.48,0.74,0.37,4.07,2.96,10.36,0.37,0,1.11,0,5.92,7.03,0,0,4.81,2.59,0,1.48,1.11,0.74,0,0,0,1.48
3Month,0,0.1,0.21,1.56,0,0,0.1,0.21,0.83,0.73,0,5.41,0.94,0.1,2.6,0.31,0.83,1.25,0.42,0.1,0,0.62,0.52,0.1,0.31,0.1,0.31,0.1,0.21,4.16,0,0,0,0,0.1,0.31,1.25
22Month,0,0.41,0.14,0.55,0,0,0.14,0,0.27,0.41,0.14,5.88,0.27,0.27,1.23,0,0,1.09,0.41,0,0.14,0.14,0,0.14,0.14,0.27,0.14,0,0,1.78,0,0.27,0,0,0,0,0
