stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.95,0,0,1.97,0.56,0.85,0,0,0,0,0,0,0,0,0,0,0.85,2.25,0.28,2.82,0,1.69,0,0,196.73,10.43,3.1,0.56,1.97,0,0,5.36,0,0,0.56,0,0,0
21Day,3.33,0.37,0,7.77,0,5.18,0,1.11,0,0.37,0.37,0,0.37,0,1.48,1.85,0.37,3.7,2.22,5.18,0,0,0.74,0.37,199.79,8.14,6.66,1.48,1.11,5.18,0,3.7,1.85,2.59,0,0,0,1.85
3Month,0.42,0.21,0,9.99,0.1,0,0,0,0.1,1.46,0.73,0.1,2.5,0.52,0.1,1.35,0,0.52,0.52,1.46,0.31,0,0.21,0,24.76,0.21,14.98,0.1,0,0.21,0.52,0.94,0,0,0,0.42,0.42,1.66
22Month,0,0.96,0.41,8.88,0,0,0.27,0.14,0,0.96,1.5,11.07,13.12,0.27,0.14,1.78,0,0.27,1.5,1.5,0.14,0.41,0,0,16.26,0,10.52,0,0,0,0.55,1.5,0.14,0,0,0,0,0.14
