stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.56,0,0.28,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,7.33,0.56,0,0,0.56,0,0.28,1.13,0,0,0,0,0,0
21Day,0.37,0,0,4.44,0.37,0,0,0,0,0,0.37,0,0,0.74,0.74,2.96,0.37,3.7,0,4.81,0,0,0,0.37,4.81,1.11,0.37,0.37,0.74,1.11,0,1.48,0,0.37,0,0,0,0
3Month,0,0.73,0.83,10.82,0,0,0,0.52,0.1,2.08,1.25,0,4.16,1.66,0.62,23.4,2.29,4.47,1.77,3.85,0.31,0,1.04,0.94,0.94,0.1,0.94,0.42,0.31,0.52,15.81,0,0,0,0.1,2.6,2.81,2.08
22Month,0,1.23,1.09,2.6,0,0,0.41,0,0,1.37,2.05,3.42,8.88,0.27,0.14,17.08,0,0.82,2.87,2.05,0,0.41,0,0,0.27,0.14,0.68,0,0,0.14,2.19,0.14,0.14,0,0,0.41,0,1.5
