stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,12,0,68,0,1,0,2,0,0,0,0,1,0,0,0,0,9,68,24,135,0,0,0,1,24,587,0,0,21,0,0,0,0,0,5,0,0,0
72hpf,12.68,7.05,0.28,33.54,3.95,9.02,0,1.13,0,0,0.85,0,0,0.28,0,3.66,0,13.53,147.97,2.25,106.54,0,3.1,2.54,0.56,57.22,104.85,1.13,0.56,64.54,1.69,0.28,22.55,0.28,0.56,3.95,0,0,0
21Day,35.52,3.33,0.74,114.7,2.96,33.3,0,22.94,0,1.48,1.85,0,0,3.33,1.11,18.5,2.96,8.14,44.77,8.88,118.77,0,0,11.84,0,18.87,42.55,0.74,0.37,37.74,8.51,0.37,9.62,0,2.96,1.48,0,0,5.92
3Month,0.1,2.7,2.29,91.12,0.62,0,0.94,2.39,0.21,16.33,7.07,0,0,14.15,7.18,3.12,39.53,5.72,21.95,13.94,25.48,6.76,0.1,3.95,3.22,1.87,1.56,2.18,0.52,0.83,1.56,76.45,0.52,0,0,0.1,5.93,11.44,19.97
22Month,0,7.38,3.83,30.2,0.41,0,1.23,1.78,0,7.38,14.21,3.83,0,31.98,4.78,7.93,46.19,1.91,4.65,16.26,32.52,1.09,1.64,3.01,0.14,1.09,0,1.78,0.68,1.09,0.27,16.94,0.27,0,0,0,0.27,0.14,6.97
