stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,69,1,1,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.41,0.85,0,25.08,1.69,1.69,0,0,0,0,0,0.28,0,0.28,0,14.66,360.2,0.56,3.38,0,3.38,0,3.38,16.63,7.89,0,0,0,3.38,0.56,0.28,1.41,0.28,0,0,0,0,0
21Day,3.33,0.37,1.48,300.8,1.11,4.44,0,1.11,1.85,0.74,0,1.11,0.37,1.85,1.11,5.92,240.49,3.7,7.4,0,0.37,0.37,1.11,8.51,4.44,0.74,0,0,3.33,4.44,0.37,0.74,0.37,2.59,0.37,0,0,0
3Month,0.1,1.46,15.39,307.27,0.31,0,0.73,0,76.04,3.22,0.1,20.08,4.99,0.1,60.95,24.24,29.54,7.49,4.26,1.35,0.21,46.91,35.05,1.77,0,8.22,0.42,0,0.42,2.7,4.26,0.31,0.21,0,0.1,1.56,3.12,3.43
22Month,0.55,3.69,18.04,173.82,1.09,0,0.68,0,72.42,3.42,4.37,339.16,1.78,0.27,133.23,5.19,25.55,5.88,4.37,0,6.42,16.67,2.87,1.5,0.14,6.7,1.23,0.82,0.27,0.68,7.11,0.55,1.37,0,0.14,0.41,0,1.09
