stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,3,5,4,0,0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,1.41,0,5.07,0.56,3.66,0,0.28,0,0,0,0,0,0.56,0,0.56,19.73,0.85,6.2,0,0,0.28,0,12.4,8.74,0,0.28,0,5.36,0,0,0.85,2.54,0,0.28,0.28,0,0,0
21Day,1.48,1.48,0.37,38.85,0,3.33,0,2.96,0,0.37,0,1.48,0.74,6.66,0.37,2.96,15.91,8.14,11.84,0,0,2.59,0.37,7.4,2.96,0,0.37,0,4.44,0.74,0,0,1.85,0,0.37,0.74,0,0,3.7
3Month,1.04,12.79,3.12,138.55,1.25,0,2.29,1.25,17.79,42.65,0.31,111.3,40.67,7.28,63.14,11.23,42.02,43.48,42.44,8.01,0.1,8.84,5.1,3.22,0.73,7.49,1.87,0,1.98,3.85,0.21,34.33,0.83,0,0,1.14,16.33,29.23,63.24
22Month,0.14,16.26,3.83,32.39,0.14,0,1.64,1.5,6.01,34.03,7.65,143.21,13.66,11.21,35.39,2.46,6.15,37.31,28.7,0.27,2.05,5.6,0.27,2.87,0.41,6.97,2.46,0.68,0.82,0.96,0,11.21,2.32,0.55,0,0,3.55,0.14,21.32
