stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,64,19,0,61,1,3,0,2,0,0,1,0,5,0,0,0,1,29,14,62,96,0,0,0,3,61,588,2,0,0,13,0,0,1,0,0,4,0,0,0
72hpf,65.39,7.33,0,30.44,5.92,7.05,0,2.54,0,0,0,0,0,1.13,0,3.66,0,36.36,60.32,10.15,57.22,0,19.17,3.38,5.07,227.45,142.05,1.13,1.69,0,58.91,2.25,0,11.56,3.38,2.82,8.17,0,0,0
21Day,84.73,3.7,4.44,189.43,6.66,40.7,0,36.63,0,0.74,2.59,0,0,45.51,2.59,28.86,48.84,25.53,88.06,26.64,198.68,1.48,0.74,23.31,3.7,103.97,68.82,3.7,2.22,0,118.03,29.97,1.85,16.65,4.44,10.73,4.81,0,0,11.84
3Month,7.18,7.07,12.07,134.6,0.62,0,5.3,4.37,0.62,16.75,27.56,0.62,0,1238.95,25.59,5.51,210.01,29.44,45.98,52.94,72.71,42.65,2.08,8.84,21.32,4.06,1.25,5.93,3.12,0,6.24,28.92,81.24,1.46,0.31,0,0.73,10.3,40.77,21.43
22Month,9.02,14.07,14.89,65.32,0.82,0,11.89,6.29,0.41,16.12,60.95,45.23,0,3193.91,25.69,19.81,218.78,10.66,16.67,99.21,86.77,5.6,50.42,7.79,2.6,4.24,1.78,7.24,7.79,5.33,4.37,7.93,14.21,4.65,2.87,0,0,1.64,0.27,12.57
