stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,5.92,5.64,0.28,0.28,0,3.38,0,5.07,0.56,1.69,0,0,0,0.85,0.56,0,0.85,0,0,0,0,0
21Day,0,0,3.7,41.44,0,1.48,0,0.37,0.37,0,0.37,5.55,0,0.37,3.7,3.33,17.76,0.74,1.85,0,0,0.74,0.74,2.22,0.37,0,0,0,0.37,1.85,0,0,0,0.37,0,0,0.37
3Month,0.1,0.52,2.6,83.94,0.1,0,0.21,0,17.27,2.08,0,151.34,2.08,0.1,69.8,7.39,15.5,3.12,1.66,0.52,0.31,3.02,21.74,1.04,0,1.46,0.42,0,0,2.7,1.98,0.1,0.1,0,0.94,5.62,1.66
22Month,0.14,0.14,2.32,39.36,0,0,1.5,0,8.06,2.6,1.09,161.52,0.82,0.27,48.65,1.78,4.78,0.96,1.91,0.14,6.83,0.96,0.55,0.27,0,0.82,0.14,0.14,0.14,0.14,1.37,0,0.14,0,0.27,0,0.68
