stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.38,0.56,0,3.38,0.56,0.56,0,0.28,0,0.28,0,0,0,0.56,0,3.38,6.2,1.13,3.95,0,0.56,0,0.28,49.04,8.74,0,0.28,7.89,0.28,0,4.23,0.56,0.28,0.56,0,0,0
21Day,5.18,0.37,0.37,24.79,1.11,1.85,0,2.22,0,0.74,0.37,1.85,0,5.18,0.74,2.96,15.54,2.22,15.54,0,0,1.85,0,20.72,8.88,0.74,0.37,7.4,2.22,0,2.59,0,1.48,0.37,0,0,5.55
3Month,0,0.42,0.31,8.43,0.1,0,0.21,0.1,1.56,2.7,0,9.47,7.28,0.52,4.26,0.42,1.25,2.81,3.64,0.31,0,1.04,0.31,0.21,0,0.52,0.42,0.21,0.31,1.56,0,0,0,0,1.25,0.62,6.97
22Month,0,0.82,0.14,2.87,0,0,0.27,0,1.09,3.42,3.69,18.17,1.91,1.09,3.83,0.41,0.27,2.19,4.1,0.14,0.68,0.82,0,0.14,0,0.41,0.82,0.27,0,0.41,0.14,0.14,0,0.14,0,0,2.19
