stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,39,6,0,25,0,1,0,1,0,0,1,0,9,0,0,0,0,17,13,99,57,0,0,0,3,41,325,0,0,0,5,0,0,0,0,0,0,1,0,0,0
72hpf,57.78,11.27,0,32.41,7.89,6.76,0,3.66,0,0.28,4.51,0,0,1.97,0,4.51,0.28,52.14,112.74,28.75,56.93,0,27.06,3.1,5.07,312.85,186.87,3.38,4.51,0,51.58,8.74,0,0.85,31.57,7.33,3.1,10.15,0,0,0
21Day,115.07,11.47,8.51,278.6,11.84,59.2,0,79.18,0,2.59,17.76,0.74,0,103.97,9.25,85.84,93.98,17.76,121.73,86.58,217.55,0,1.85,44.03,6.29,215.7,139.49,8.14,13.69,0,103.23,59.2,0,7.77,41.81,25.16,30.34,9.99,0.74,0.37,34.41
3Month,15.71,32.77,34.53,415.03,5.3,0,13.94,12.07,2.91,76.24,160.08,1.77,0,2769.04,145.21,27.77,485.97,51.7,129.92,288.23,241.74,59.81,5.93,51.18,81.34,32.97,5.1,42.65,33.08,0,11.23,67.09,0.83,424.39,22.57,1.25,0.1,4.68,53.36,39.53,93.93
22Month,7.24,35.67,30.34,128.04,1.37,0,16.26,7.79,0.82,47.42,184.2,39.63,0,3957.09,61.63,54.39,458.6,9.7,21.73,269.06,150.59,5.33,79.39,24.73,4.65,15.71,2.32,29.24,38.67,12.44,7.65,13.66,0,63.27,31.98,21.86,0.14,1.5,5.6,0.14,34.3
