stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,30,16,0,92,6,1,0,2,0,0,1,0,7,1,0,1,0,9,29,63,181,0,0,0,0,79,2182,1,0,0,23,1,0,0,0,0,6,0,0,0
72hpf,32.69,8.17,0,39.74,10.99,12.68,0,2.25,0,0,0.28,0.28,0.28,0.28,0,2.82,0,17.76,82.86,6.2,126.27,0,6.48,5.36,0.85,1158.4,701.8,3.38,6.76,0,90.19,2.25,0,62.85,5.36,1.41,7.89,0,0,0
21Day,24.79,2.22,2.22,76.22,1.85,16.28,0,11.47,0,0.37,1.48,0,0,2.96,0.37,28.49,11.1,5.18,29.23,12.95,68.45,0.37,0,7.77,0.37,217.92,152.06,2.22,4.44,0,23.31,12.21,0.37,14.06,1.48,7.03,2.59,0.37,0,8.88
3Month,0.52,5.2,1.25,89.56,1.04,0,0.83,2.18,0.21,13.11,13.31,0.21,0,63.66,8.11,6.24,26.94,6.14,18.31,23.92,19.66,2.7,0.31,8.53,6.35,12.38,3.22,7.91,3.74,0,2.18,2.91,80.72,1.66,0,0,1.14,14.04,6.76,20.49
22Month,0.27,6.7,1.37,27.47,0.41,0,0.96,1.64,0,4.65,37.44,8.75,0,175.05,5.33,13.12,27.6,1.91,3.14,37.99,13.94,0.41,4.65,3.55,0.27,4.37,1.5,4.1,2.46,0.41,1.23,0.41,11.75,3.01,1.64,0,0,2.05,0.14,7.52
