stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,37,3,0,36,1,1,0,0,0,1,0,1,0,0,0,0,11,14,29,67,0,0,0,0,38,429,0,0,0,6,0,0,0,0,0,0,7,0,0,0
72hpf,37.2,5.64,0,19.73,7.33,5.92,0,0.85,0,0.28,0,0,0.28,0,1.97,0,33.82,45.1,5.36,47.63,0,15.78,1.13,2.25,250.84,186.58,0.56,2.25,0,43.4,4.79,0,0.85,15.5,4.23,2.82,7.33,0,0,0
21Day,46.99,6.66,0.74,105.82,3.7,26.27,0,30.34,0.74,1.85,0,0,13.32,2.22,23.31,16.28,11.47,37.37,17.76,82.14,0.37,0,7.03,0.37,86.95,77.7,1.48,3.7,0,38.11,12.21,0,4.81,15.17,5.18,7.4,4.44,0,0,10.36
3Month,1.77,3.74,3.85,62.93,0.83,0,1.56,1.77,9.57,11.34,0.1,0,208.24,14.77,3.02,47.12,11.03,19.66,18.72,26.42,4.47,0.21,7.18,6.97,7.28,0.94,4.89,2.08,0,1.35,5.72,0.21,117.44,0.83,0.1,0,0.42,7.28,29.64,13.42
22Month,1.64,8.2,4.78,21.86,0.55,0,1.5,1.78,3.69,29.11,13.12,0,483.88,7.93,9.02,50.97,2.73,5.88,28.15,31.16,1.23,12.85,4.24,0.68,4.78,0.55,3.14,5.6,2.05,1.23,0.41,0,22.68,2.32,2.19,0,0.27,1.09,0,5.47
