stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,9,7,0,36,2,3,0,3,0,2,0,1,0,0,0,0,4,29,59,82,0,0,0,0,14,717,0,0,0,11,0,0,0,1,0,0,0,0,0,0
72hpf,13.53,7.33,0,24.24,5.07,8.74,0,1.13,0,0.85,0,0.28,0.56,0,3.38,0,12.97,20.01,3.1,75.54,0,2.54,1.13,0.28,106.26,277.62,0.56,0.85,0,39.46,0.28,0,0.28,11.84,0.28,0.28,3.1,0,0,0
21Day,18.5,2.22,0.37,45.88,0,49.95,0,27.01,0,2.96,0,0,1.85,1.48,28.86,1.11,2.59,7.4,16.28,52.54,0,0,2.96,0,23.68,99.53,0.74,1.11,0,18.87,5.55,0,1.11,10.73,1.11,1.85,0.37,0.37,0,22.57
3Month,0.62,1.14,0.42,33.81,0.1,0,1.04,3.43,1.46,38.59,0,0,16.23,38.28,6.14,6.55,2.91,7.8,28.81,9.36,1.35,0.31,1.35,1.98,2.39,2.7,3.54,0.94,0,0.31,3.02,0.21,150.93,0.52,0.1,0,0.1,5.1,93.72,86.33
22Month,0.27,0.82,1.91,8.75,0,0,1.78,2.6,1.09,83.77,1.37,0,24.6,15.71,12.16,6.29,0.68,0.82,40.72,2.87,0,1.23,0.68,0.14,1.23,1.23,1.91,0.14,0.55,0.14,0.27,0,17.35,0.14,0,0,0,0.27,0.27,31.84
