stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,0.28,0.85,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0.28,0,2.54,0.85,0,2.25,0,0,0,1.41,6.76,4.51,0.56,0,0,4.51,0,0,2.25,0,0.28,0,0,0
21Day,0.37,0.37,16.65,4.07,0,2.96,0,0.74,0,0.74,0,0,1.85,0,7.03,0.74,0,0.74,0.74,7.03,0,0,0.37,4.07,6.66,3.7,0,0.37,0,6.29,1.48,0,1.85,0,0,0,0,9.99
3Month,0.1,1.14,15.71,6.24,0,0,0.21,0,0,9.88,1.04,0,7.91,1.87,1.35,15.5,0.21,1.66,2.5,7.07,0.73,0,0.83,11.23,0.42,0,0.83,0.1,0,0.52,1.14,36.3,0.21,0.1,0,1.66,13,66.67
22Month,0,1.78,12.44,2.32,0.14,0,0.68,0.14,0.14,4.51,2.6,1.09,18.86,1.09,1.09,26.51,0,0.41,2.73,3.83,0,0.68,0.27,0.68,0.41,0,0.96,0.96,0.14,0,0.27,6.56,0.82,0,0,0,0.14,30.47
