stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11,0,0,0,0,3,129,0,0,0,5,0,0,0,0,0,0,0,0,0
72hpf,2.82,0.56,0,1.69,1.41,2.82,0,0.56,0,0.28,0,0,0,0.28,0,1.97,5.92,0,9.02,0,0.28,0.56,0,31.57,27.62,0,0.85,0,9.58,0,0,2.54,0.85,0.28,0.28,0,0,0
21Day,2.96,0.37,0,9.25,0.37,3.33,0,4.07,0,0.74,0,0,0,4.44,1.11,0.74,1.85,2.96,16.65,0.37,0,1.85,0.37,16.65,19.98,0,0.37,0,5.92,3.7,1.11,2.96,1.48,0.37,0,0,0,0.74
3Month,0.31,1.25,1.35,15.29,0.21,0,0.52,0.73,2.39,3.12,0,29.12,3.22,0.73,14.04,1.56,4.89,3.12,7.91,1.98,0.21,2.18,2.6,1.25,0.73,2.08,1.25,0,0.62,1.66,65.11,0.73,0,0,0.1,2.18,36.72,3.33
22Month,0.41,2.6,0.82,9.57,0,0,0.55,0.41,1.64,4.37,3.96,61.9,2.05,2.19,21.18,0.55,1.78,6.42,12.44,0.82,2.87,2.19,0.14,0.41,0.14,1.64,2.73,0.82,0.68,0.41,22.27,0.82,1.37,0,0.14,0.55,0.27,2.32
