stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,9,0,16,4,2,0,1,0,0,2,0,0,0,0,0,4,2,26,46,0,0,0,0,15,385,0,0,0,8,0,0,0,1,0,0,1,0,0,0
72hpf,11.56,3.66,0,6.48,7.33,4.23,0,0.56,0,0,0.85,0,0,0,1.97,0,2.82,27.06,1.13,39.46,0,0.28,1.41,0.28,225.76,186.02,1.13,0.85,0,34.1,0,0,0.28,29.88,6.48,0.28,2.82,0,0,0
21Day,5.92,2.22,0,14.06,3.33,5.18,0,2.22,0,0,4.81,0,0.37,2.22,11.84,0,0.37,9.62,1.48,34.78,0,0,2.22,0,51.8,52.54,1.48,4.81,0,11.84,3.33,0,1.85,10.36,3.33,0,1.85,1.48,0.37,16.65
3Month,0.73,13.42,0.31,24.55,2.18,0,1.04,1.04,0.94,1.56,71.36,0.1,14.56,95.28,7.59,5.41,2.39,12.07,7.8,25.8,2.6,0,4.58,1.77,6.87,2.6,7.07,27.36,0,1.77,1.87,0.1,130.54,4.16,0.31,0,2.5,62.2,108.91,50.45
22Month,0.27,11.21,0.14,10.11,0.96,0,1.23,1.23,0.55,1.5,157.01,8.75,17.08,54.39,14.89,2.73,0.82,3.83,8.61,11.34,0.14,1.64,0.96,0,3.69,0.68,6.42,64.09,0.41,0.96,0.55,0,17.63,8.2,1.09,0,0.27,21.32,0,12.03
