stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,36,0,25,4,0,0,3,0,4,0,0,0,0,0,0,2,105,63,0,0,0,0,11,63,4,0,0,27,0,0,0,0,0,0,1,0,0,0
72hpf,5.64,1.41,0,1.13,3.66,3.66,0,0,0,12.68,0,0,0,0.28,0,0.28,7.61,0.85,45.94,0,0.28,1.13,0,180.66,23.68,0.56,3.38,0,67.36,0.56,0,0,7.33,0.28,0,1.13,0,0,0
21Day,6.29,0.37,0.37,2.59,0,1.85,0,0.37,0,55.5,0,0.37,6.66,1.85,0,0,2.59,3.33,11.1,0,0,1.11,0,29.6,4.44,0,1.48,0,20.72,1.85,0,0,1.48,0.37,0.37,0.37,0,0,1.85
3Month,0.52,0.94,0.73,6.45,0.31,0,1.25,0,2.29,387.78,0,10.4,211.05,0.73,4.58,0.52,3.02,27.15,8.01,0.73,0.1,1.46,1.66,7.49,0.21,1.14,1.14,0,0.52,3.85,0.73,3.95,1.14,0,0,0.1,1.56,20.18,6.45
22Month,0.27,3.01,0.27,3.55,0.55,0,5.19,0.27,0.41,679.97,0.68,22.55,91.42,1.78,2.87,0,0.96,82.95,3.14,0.14,2.05,0.82,0,3.96,0.27,1.37,2.19,0.41,0.41,0.96,0,12.98,1.64,0.27,0,0.14,0.41,0.14,3.01
