stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,18,8,0,62,1,1,0,0,0,0,0,3,1,0,0,0,8,27,39,95,0,0,0,2,31,768,0,0,0,13,0,0,0,0,0,0,4,0,0,0
72hpf,18.04,8.74,0,26.21,5.07,19.45,0,3.1,0,0,0,0,0.56,0,3.66,0,15.22,63.42,2.54,60.32,0,3.1,3.1,0.28,319.9,199.55,1.97,2.54,0,53.27,2.82,0,0,28.47,3.95,3.66,5.36,0,0,0
21Day,24.79,2.96,1.85,79.18,1.85,44.03,0,19.98,0,3.33,0.37,0,6.66,2.59,25.9,3.7,6.66,29.6,10.36,87.32,0,0,7.4,0,105.82,75.85,2.59,2.96,0,30.71,7.77,0,1.85,13.69,5.18,5.18,3.33,0,0,7.4
3Month,0.42,4.99,1.25,62.72,0.52,0,1.14,1.35,12.59,14.15,0.1,0,91.74,17.99,3.85,19.35,7.7,16.02,17.06,26.73,7.59,0,7.28,4.58,3.43,1.56,3.43,4.47,0,1.46,1.66,0.1,81.45,1.56,0,0.1,0.42,6.76,34.12,16.64
22Month,0.41,9.29,3.69,27.47,0,0,0.68,2.6,7.24,17.22,10.8,0,193.5,12.3,8.88,34.98,1.09,4.37,20.63,32.52,1.09,5.88,5.19,0.41,2.32,0.55,5.74,9.98,0.14,1.64,0.55,0,18.45,2.46,2.46,0,0.14,1.78,0,9.02
