stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,3,54,1,0,1,0,0,0,0,1,0,0,0
72hpf,0.28,0.56,0,1.41,3.66,0.85,0,0,0,0,0,0,0,0,0,0,2.54,0.56,3.1,0,0.56,0.28,0,11.56,15.22,0.28,0.28,3.1,0,0,13.25,0.28,0.56,0,0,0
21Day,0.37,0.74,0,2.59,3.33,0,0,0,0,0.37,0,0,0,0,0,0.37,2.59,0,3.33,0,0,0.37,0,5.18,4.07,0.74,1.11,1.48,0.37,0,3.7,0,0.37,0,0,0
3Month,0.1,0.73,0.21,13.42,0.94,0,0.21,0.1,0.31,1.25,0.21,3.22,0.62,0.21,1.56,1.14,4.78,1.56,3.02,0.94,0,0.42,0.31,4.26,0.52,2.39,0.42,0,0.1,3.95,0.21,0,0.31,1.46,80.09,1.14
22Month,0,0.14,0.14,5.47,0,0,0,0,0.14,1.5,0.14,5.74,0,0.27,0.68,0.14,0.68,1.23,2.05,0,0.14,0,0.14,0.41,0.27,0.41,0.55,0,0.14,2.05,0.27,0,0.41,0.41,0,0.14
