stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,4,1,5,10,0,0,0,0,4,46,0,0,3,0,0,0,0,0,0,0,0,0
72hpf,0.85,0.56,0,0.56,0.85,3.95,0,0.28,0,0,0,0,0,0,0,0,1.13,2.82,0.28,4.51,0,0.28,0,0,15.78,12.97,0.56,0.28,1.69,0.28,0,0.85,0.28,0,0.56,0,0,0
21Day,1.11,0.37,0.37,5.92,0,11.1,0,2.22,0.74,0,0,0,1.11,0,1.85,1.11,0.37,4.81,2.22,5.92,0,0,0.74,0,5.55,4.07,0,0,1.11,1.11,0.74,0.37,0.74,0.74,0.37,0,0,1.48
3Month,0.21,1.14,0.1,8.11,0.31,0,0.1,0.1,1.98,4.58,0,0,12.48,3.95,0.42,6.76,1.14,1.87,3.85,3.12,0.83,0,0.62,0.73,0.52,0,0.94,0.31,0.1,0.62,7.18,0.1,0,0,0.1,1.46,2.6,4.06
22Month,0,1.23,0,2.6,0,0,0,0.14,0.68,5.19,1.64,0,33.07,1.78,0.41,4.78,0.27,1.09,2.73,2.46,0,0.96,0.82,0,0.27,0,0.82,0.27,0,0,1.37,0.27,0.27,0,0,0,0,1.09
