stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,1,15,0,0,9,0,0,0,0,0,0,0,0,0
72hpf,3.38,1.97,0,21.42,2.25,1.41,0,0,0,0,0,0,0,0,0,0.56,29.31,0.85,99.21,0,0.28,0.85,0,16.35,11.84,0.28,0,123.17,0,0,28.75,0,0,0.85,0,0,0
21Day,3.33,0.37,1.11,14.06,0.37,9.62,0,0.37,0,0,0,1.11,0,0.74,1.48,0.37,15.91,2.96,261.95,0.37,0,6.29,0,10.36,6.66,0.74,0,62.16,6.29,0,13.69,1.85,3.7,2.96,0,0,2.59
3Month,0.1,1.35,0,4.99,0.1,0,0.21,0,0.42,1.66,0,7.18,0.83,0,1.14,0.1,3.95,0.73,60.12,5.82,0,2.6,0.31,0,0,0.1,0.1,0.21,0.31,0.73,0.1,0,0,0.21,0.1,0.31,0.52
22Month,0.14,0.68,0.14,1.5,0.14,0,0,0,0.14,0.82,15.17,5.88,0.41,0,0.55,0.14,1.09,0.82,39.76,0.55,0,2.05,0,0,0.27,0,0,0,0,0.55,0,0,0,0,0.14,0,0.41
