stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,8,0,130,1,0,0,1,0,0,0,0,31,0,0,0,2,31,981,19,50,0,0,0,1,18,369,1,0,0,6,0,0,0,0,0,1,0,0,0
72hpf,17.47,6.2,0.28,225.76,3.1,27.06,0,1.41,0,0,1.13,0,0.28,0.28,0,1.13,1.13,117.81,1920.23,4.79,38.9,0,0.85,2.82,1.13,238.16,107.38,1.97,2.54,0,45.66,0.85,0.28,18.6,1.13,0.85,2.82,0,0,0
21Day,28.49,6.66,9.99,1836.24,3.33,65.86,0,13.69,0,8.88,4.07,0,0,21.09,1.85,20.35,99.53,65.12,1480.32,18.13,105.45,0,1.11,22.2,0,101.75,42.55,3.33,2.96,0,40.33,51.8,2.22,7.03,8.14,18.87,6.29,0,0.37,12.58
3Month,0.31,6.76,6.55,1127.13,0.42,0,3.74,0.21,0.42,52.84,13.42,0,0,38.9,18.62,1.56,198.36,28.4,66.67,12.17,83.11,26.84,0.21,69.07,3.74,3.33,0.73,3.22,1.66,0,0.62,7.91,24.55,0.42,0,0,0.52,8.95,9.47,8.22
22Month,0.27,4.92,16.26,186.66,0.27,0,2.32,0.14,0,53.57,6.56,6.56,0,35.53,5.74,0.68,173.41,11.34,12.85,6.01,99.48,4.92,2.05,34.71,0,0.55,0.14,4.1,1.09,0.55,0.68,0.82,19.13,1.09,0.14,0,0,0.27,0.41,2.05
