stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,12,0,41,3,1,0,0,0,0,0,1,1,0,1,0,5,31,26,107,0,0,0,0,31,1089,0,0,0,17,0,0,0,1,0,0,5,0,0,0
72hpf,13.53,4.51,0,25.08,5.07,10.43,0,3.1,0,0.28,0,0,0.28,0,1.97,0,15.22,48.48,4.23,88.5,0,3.95,1.41,0.85,182.36,311.16,0.28,1.69,0,58.06,2.54,0,1.13,15.78,0.28,0.56,2.25,0,0,0
21Day,29.23,2.96,1.11,57.72,1.11,45.88,0,32.56,0,1.48,0,0,2.22,1.48,15.91,1.11,4.07,15.54,13.32,151.69,0.37,0.37,12.95,0.37,62.16,103.23,0.74,1.85,0,52.17,11.1,0,5.92,16.28,1.48,4.07,1.85,0.37,0,8.88
3Month,0.73,3.33,2.18,65.63,0.31,0,1.25,3.22,6.24,17.47,0,0,30.89,13.31,6.55,18.2,8.63,18.1,14.56,25.59,5.41,0.21,5.2,3.43,3.33,1.87,7.91,1.35,0,1.14,3.02,0.1,330.67,1.14,0,0,0.21,10.71,39.11,21.22
22Month,0.14,6.7,3.14,24.87,0,0,1.5,2.73,2.73,15.58,6.42,0,58.49,7.93,11.62,34.3,1.09,5.74,18.86,28.97,1.09,2.46,1.64,0.41,3.01,1.09,4.24,2.19,3.69,0.82,0.55,0,71.6,1.78,0.55,0,0.14,1.23,0.27,4.65
