stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,23,50,0,0,9,0,0,0,0,0,0,0,0,0
72hpf,0.85,2.82,0,1.97,0.56,0.85,0,0.28,0,0,0,0,0,0,0,0,0,1.97,0.28,18.6,0,0.28,0.56,0,16.63,37.2,0,0,15.5,0.28,0,13.25,0.28,0.56,0.28,0,0,0
21Day,3.7,3.33,0.37,5.55,0.37,1.85,0,0.74,0,0,0,0,0.37,0,0.74,0.37,0,0.74,2.96,16.28,0,0,2.96,0,8.14,20.72,0.37,0,8.51,1.11,0,4.07,0.74,0.74,0.74,0,0,0
3Month,0.1,6.24,0.1,5.62,0.1,0,0.1,0,0.1,0.42,0.42,0,1.98,0.31,0.73,0.52,0.52,0.62,1.87,5.3,1.14,0,0.42,0.1,0.31,0.42,0.83,0.1,0.31,0.31,8.01,0.21,0,0,0.21,0.1,0.31,0.94
22Month,0.14,8.06,0.14,6.29,0,0,0,0.27,0.14,0.14,0.41,0.41,6.97,0.14,0.68,0.55,0.14,0.41,0.82,3.28,0.27,0.14,0.14,0,0.14,0.14,0.55,0,0,0.14,0.68,0.14,0,0,0,0.14,0,0.14
