stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,34,42,0,72,3,0,0,0,0,0,0,0,1,0,0,0,0,17,9,9,157,0,0,0,5,172,755,4,0,28,0,0,0,0,0,11,0,0,0
72hpf,25.37,16.63,0,18.32,9.02,5.92,0,0.28,0,0,0.56,0,0,0.28,0,0,0,8.74,34.95,1.41,76.38,0,7.33,3.1,1.97,694.47,186.58,2.54,4.51,73.56,2.25,0,32.41,1.41,0.28,14.09,0,0,0
21Day,18.5,4.07,0.37,20.72,1.85,7.03,0,1.48,0,0.74,0,0,0,1.48,0,2.96,2.22,1.85,6.29,1.85,83.62,0,0,4.44,0.37,167.23,68.08,2.59,2.96,51.06,8.14,0.37,9.99,1.11,5.18,2.59,0.37,0,1.48
3Month,0.42,4.37,0.62,17.79,0.31,0,0.31,0.31,0.1,1.46,0.73,0,0,34.53,0.83,0.42,3.64,8.95,0.94,3.02,7.91,0.83,0,3.12,2.18,1.56,2.29,3.85,0.31,0.83,0.83,1.35,0.31,0,0,0.94,1.98,0.52,1.46
22Month,0,13.66,0.27,17.22,0.41,0,0.82,0.82,0,1.23,0.82,1.37,0,52.06,0.68,1.37,1.64,1.09,0.41,3.14,4.51,0.41,1.23,2.19,0.41,1.23,0.68,4.51,0.82,0.55,0.14,1.23,2.32,0.14,0,0.27,0.14,0,0.41
